S_a,S_q,S_sk,S_ku,S_z,S_10z,S_v,S_p,S_mean,S_sc,S_2a,S_3a,S_dr,S_dq,S_dq6,S_bi,S_ci,S_vi,S_pk,S_vk,S_k,S_dc0-5,S_dc5-10,S_dc10-50,S_dc50-95,S_dc50-100,S_ds,S_td,S_tdi,S_rw,S_rwi,S_hw,S_fd,S_cl20,S_cl37,S_tr20,S_tr37
259.5048593808799,330.98289602924297,0.7171378762806359,3.7255366610901874,2386.6447142581537,8108.84823227011,-825.4665157600589,1561.178198498095,548.2979110335053,249428.568051844,25.0,1198883252.7265644,4795532910.906258,89.99221631518364,89.99328444787686,0.5500366153498281,1.7708967216263758,0.08218831975089619,469.637153190086,199.74582777242696,787.5927557051905,959.431175131778,171.83841942658705,477.3289428516307,429.59604856646774,778.0461768481582,192.6,90.0,0.5853494129905343,4.98046875,0.030362797308572165,0.99609375,2.446993431221416,0.013810679320049757,0.013810679320049757,138.2183464461633,254.93452394996925
460.85496756779776,590.5622314315971,0.6697578248103185,3.809349155268152,4516.94072030411,15660.322370893953,-1413.1801696845296,3103.7605506195805,1030.5263059117176,532730.9322818952,25.0,5379123464.356297,21516493757.425186,89.9963050600734,89.99682017624427,0.5513413378142156,1.7602480442535609,0.08822205207672408,836.1131930934142,379.93861915484143,1445.4210304973144,2032.62332413685,307.15196898067916,831.1170925359563,794.9815667735232,1346.0483346506246,192.24,90.0,0.47325848808146154,4.98046875,0.0492393151204271,0.62255859375,2.4737841008633867,0.013810679320049757,0.013810679320049757,164.64187127075525,256.0
151.33564707702584,189.1692075949209,0.4870885150006901,3.1250900784008273,1307.6087862880006,4480.992223502559,-475.45766278739535,832.1511235006052,345.81773496090875,177944.97262766465,25.0,603127561.431219,2412510145.724876,89.98894603128127,89.9904942780291,0.5598792639772154,1.729651119967115,0.08527049689346697,228.77105962346948,109.7323081999367,490.35329485800025,494.27612121686417,83.68696232243201,271.98262754790414,264.13697483017614,457.6630752008002,189.4,109.6875,0.5195679551488421,4.98046875,0.0710764829991779,0.5533854166666666,2.480500323254918,0.013810679320049757,0.013810679320049757,61.331343763288366,256.0
137.715046712029,170.8369928674848,0.48122538377051755,2.9044373322672046,1132.1309242837558,3623.8533503289177,-433.4561000478806,698.6748242358751,298.6167343545741,137740.65312148898,25.0,365408037.60313505,1461632050.4125402,89.98598790437114,89.98780544429285,0.5444998377171404,1.779641070469387,0.08428358769489087,200.93116653166885,102.24331456202867,441.5310604706648,384.9245142564769,76.98490285129537,258.12585073669635,226.42618485675115,412.0956564392871,187.84,106.875,0.5368516623547074,4.98046875,0.041477722461154796,0.830078125,2.4437333837427175,0.013810679320049757,0.013810679320049757,115.26297763277778,105.89190693229217
136.90428863201515,174.4932421224866,0.7368258581386414,3.9645268720012736,1350.0452508616286,4783.081276146374,-434.0912408637972,915.9540099978312,287.0648901151927,140446.8761544146,25.0,384085170.52560866,1536340582.1024346,89.9862113171959,89.98807114781786,0.5608303473028976,1.7325739270959266,0.08457204054327996,232.80633791236625,108.11180998068778,418.5140277671047,604.8202723860095,78.30262454997444,256.50859766370945,224.10751164303034,410.4137562619351,191.08,90.0,0.44016616755579235,4.98046875,0.04569434481839858,0.830078125,2.4551622091041994,0.013810679320049757,0.013810679320049757,144.43351264552214,93.66792659909144
84.57086202808634,104.63021339121127,0.459401790749293,2.9594390665722026,690.8472660428612,2447.317219479123,-243.12674242009183,447.72052362276935,186.30399838062502,110670.01159250192,25.0,223452931.84865183,893811627.3946072,89.98173383087477,89.98443608621918,0.5649623407646585,1.7207848836603898,0.07885522198366109,118.58742872950567,54.44387819305257,283.247379077573,262.52196109628727,44.21422502674312,150.6047039973437,145.07792586900084,233.50637592248708,194.52,0.0,0.5488191060363224,4.98046875,0.05787669735882516,0.498046875,2.4940044457213193,0.013810679320049757,0.013810679320049757,181.01933598375615,256.0
81.89404209195318,100.40989534605032,0.3887768252074275,2.7133281832904728,631.8565280339624,2139.6998478825476,-224.5838152649606,407.2727127690017,180.4545057935593,97232.26691711394,25.0,175674651.6199637,702698506.479855,89.9794438802358,89.9824345161867,0.5664013452163781,1.7087003011072295,0.08130006136399578,101.96976081522925,45.57590623812603,281.17615497511326,229.99577620436224,40.43881779417359,145.32700144781134,140.27214922353966,216.09493258761515,192.8,90.0,0.4925626780337816,4.98046875,0.04168931999940604,0.62255859375,2.4786500738207335,0.013810679320049757,0.013810679320049757,256.0,228.9733608959785
49.59569171945973,64.53250945717602,1.1341495572866302,5.962364355094778,573.427812177216,2224.5853641622093,-137.86389075571984,435.5639214214961,103.92158905413382,51178.506645606,25.0,50494098.83825282,201976295.35301128,89.96187443669677,89.96713834834851,0.5754092186258438,1.7102285760647367,0.07110872111164779,96.01825330837626,30.059897309376108,154.82550928784826,323.4132860679498,32.111957481924094,89.45473869964567,77.98618245610137,128.44782992769638,189.44,90.0,0.5152589376739782,4.98046875,0.0409556292064458,0.830078125,2.4619843958321193,0.013810679320049757,0.013810679320049757,256.0,232.66942799150362
326.49009263038204,411.630257420197,0.38168487748346525,3.2731949353057526,3465.5535473531377,11053.460992435135,-1296.0251167476736,2169.528430605464,834.4066420514516,334391.9822501025,25.0,2223166118.0550766,8892664372.220306,89.99432370837813,89.99502280229284,0.5655363681032622,1.6955468900428552,0.09944383386876118,470.79237509732496,343.68447444493864,1022.3382964691752,1441.6702756989052,173.2776773676569,596.0752101447397,575.2818888606208,1254.5303841418358,186.8,90.0,0.47730188171085175,2.490234375,0.0637354046563486,0.62255859375,2.458164705780544,0.013810679320049757,0.013810679320049757,204.50789980115948,184.07043854353438
183.45798429121797,228.08866159313038,0.1701056772061607,2.893577122011826,1703.4858492398464,4976.293884313959,-714.4241566907467,989.0616925490997,450.75810997171936,215671.09144440235,25.0,884097548.047825,3536390092.1913,89.99082540829187,89.99214646755172,0.5908608642844662,1.6172627541756812,0.09880112232588059,222.09185533303645,194.08436581625438,621.7723349725436,603.0339906309057,85.17429246199231,313.4413962601317,350.91808494340836,701.8361698868167,190.76,90.0,0.5307961836757168,4.98046875,0.05778361037901923,0.62255859375,2.473172516151293,0.013810679320049757,0.013810679320049757,62.386651802642085,71.00162511682933
262.86679241040207,330.65050735821944,0.48186303829726107,3.136260142510656,2290.655884427284,7515.105912155064,-934.4726454024469,1356.1832390248373,587.5083943597473,278102.08278825355,25.0,1445151103.7283216,5780604314.913286,89.9929282808762,89.99387041303933,0.550839241684683,1.7571448786703225,0.08848344535297739,409.06092797839943,218.76968524430688,836.0893978159586,755.9164418610039,151.18328837220088,485.6190474985841,448.9685533477477,897.9371066954953,185.16,106.875,0.47830388397832574,4.98046875,0.08513447989946057,0.62255859375,2.4681567870546406,0.013810679320049757,0.013810679320049757,168.59143460806192,256.0
183.42024093784477,230.14056185866144,0.4756455418064715,3.3172744103282934,1733.3831582981888,6063.784658005851,-560.6070915127058,1172.776066785483,404.3367645019099,208978.10812776198,25.0,834218512.4917948,3336873949.96718,89.99056044243963,89.99192390402088,0.5758017129897304,1.6746656944771954,0.09254916072231298,268.3497130844239,150.41488885613245,598.017189612875,773.088888600992,97.06945686469862,322.40926744346314,329.34280007665586,540.8155453890349,189.16,110.390625,0.44359815348814474,2.490234375,0.07298922545244661,0.5533854166666666,2.4873963686239073,0.013810679320049757,0.013810679320049757,256.0,64.11569759368771
354.32862011533024,445.6785442094735,0.5466231114729343,3.230583201258039,3277.862773831237,10973.63261076707,-1189.064596128965,2088.798177702272,774.2377379287416,428307.2728410304,25.0,3477034632.4502773,13908138429.80111,89.9953921252662,89.99605217066535,0.5411720634567134,1.7874801997915206,0.08676488501125088,573.9689464347689,266.4113417734715,1114.4733431026202,1265.2550306988571,222.89466862052427,655.5725547662473,596.5710248372852,1134.1405197456081,189.08,90.0,0.49505133723602557,4.98046875,0.06796921330543355,0.5533854166666666,2.486917596934118,0.013810679320049757,0.013810679320049757,49.372254477541546,256.0
52.46940592250244,65.84603013762069,0.4758164999102685,3.2143770177810485,503.37836557308833,1574.698501863016,-195.3065522940457,308.0718132790426,123.81137613524079,56362.54987835486,25.0,61593110.59940441,246372342.39761764,89.96533712340818,89.97021165323318,0.5589893197056698,1.7293672352184433,0.08709551805315235,80.59946017073665,42.67118423664209,171.14864429485002,190.27702218662736,30.20270193438529,93.62837599659443,91.61486253430208,189.27026545548122,189.76,109.6875,0.5363960747300833,2.490234375,0.06799608741124673,0.62255859375,2.4658891902321787,0.013810679320049757,0.013810679320049757,242.37831467748313,256.0
614.2554003779007,771.1100474263692,0.45024143612003314,3.1695171159289854,6042.152857429232,19222.941809875927,-2055.620600631003,3986.5322567982294,1402.4542829945967,693513.8628421522,25.0,9258130999.55462,37032523898.21848,89.9971672732592,89.9975802556987,0.5602685438646766,1.7235151752672084,0.08997457638709706,928.5119512533809,505.81477688663074,1993.910442951646,2610.2100344094283,350.4448657308958,1087.5875143372616,1099.6718200521202,1993.9104429516467,192.88,99.140625,0.5687387386439466,4.98046875,0.03950392436401071,0.7114955357142857,2.4617531291847827,0.013810679320049757,0.013810679320049757,109.1118403120169,97.33201319236753
110.75230889716417,137.38890637959574,0.3959056922631842,2.9746281518007702,1057.2121036128583,3447.6701801565705,-349.03924255655795,708.1728610563005,243.36237063030867,125292.49107636779,25.0,300172604.62027586,1200690318.4811034,89.9843788516095,89.98656061902228,0.5703503452799004,1.69535921985062,0.08467849285386574,149.73093510939776,91.53633472868565,364.73817574643607,467.2877497968834,57.08945359509437,196.64145127199168,192.4126028575402,336.19344894888894,187.68,90.0,0.4801971097237832,4.98046875,0.049320602655094505,0.7114955357142857,2.460478286118316,0.013810679320049757,0.013810679320049757,51.942262104575924,200.84612147155434
233.09633399073653,297.3798255477063,0.6731340422481539,4.361680032585881,2590.99430365784,9438.439316983679,-789.6290571764774,1801.3652464813629,525.2466465758239,266475.43610658695,25.0,1333398462.0443835,5333593748.177534,89.99259029008678,89.99360547524144,0.5760584081344707,1.680269120879177,0.08984892325552529,370.43774798321084,202.6122059149735,738.4333765424841,1285.1331746142891,124.36772657557617,424.9230657998859,409.37709997793866,756.5703366680892,189.36,90.0,0.5043919874232589,2.490234375,0.08904214048532517,0.62255859375,2.4695475341948496,0.013810679320049757,0.013810679320049757,256.0,65.0602598863628
67.64261761008152,85.44719417384667,0.4229827053869135,3.3094787549173486,660.0761609274376,2183.299399083216,-258.4001433295098,401.67601759792785,170.41798227123624,74494.92647763228,25.0,109050954.64493689,436203718.57974756,89.97436173118375,89.97756032820638,0.5714502232600515,1.6838350817880188,0.09693318432350854,102.76715728173667,59.946152353283665,217.8251331060544,252.1490934742812,38.284417333791396,117.49355664508388,124.09431825435826,252.14909347428116,188.12,103.359375,0.5262258840291563,4.98046875,0.048960897941081084,0.62255859375,2.468819596194202,0.013810679320049757,0.013810679320049757,64.33183131701361,256.0
194.28196545812412,243.71711667188416,0.3025971451817814,3.0359330016298625,1739.6068613471962,5490.389397194322,-754.8849379273817,984.7219234198144,455.32599557825614,232778.4130024676,25.0,1014474321.8524277,4057897187.409711,89.99149978694147,89.99270915768255,0.5693690232416913,1.6868334140461099,0.09736713019666551,273.8907406979502,185.38387167824723,626.2584700849904,556.6741956311026,104.37641168083178,340.9629448240504,358.3590134375225,737.5933092112112,190.64,106.875,0.5673997470732268,2.490234375,0.06856247458217332,0.5533854166666666,2.48162452304895,0.013810679320049757,0.013810679320049757,63.16939522297705,256.0
52.14878898942568,64.99196019675004,0.3604091657447505,3.00743390394348,512.5749372665108,1602.8145957543586,-179.3764700000803,333.1984672664305,120.31154139315905,63444.66651858099,25.0,75538917.09682377,302155568.38729507,89.96858418171432,89.97312785750579,0.5710245936126161,1.6879533558079325,0.09328226227379728,71.65090817336042,47.60874416493427,169.1497292979485,219.38207315006662,26.65389673785853,93.288638582505,92.26348870797194,173.25032879608065,192.0,90.0,0.43706519469310795,4.98046875,0.043538922516437144,0.62255859375,2.469731514826494,0.013810679320049757,0.013810679320049757,187.43052933599662,76.38977196113348
27.007205375247885,34.20223541528647,0.4173176477067743,3.309084626769736,256.5243909850527,826.9529432717189,-98.29451028886905,158.22988069618367,64.59184130205855,32534.300563176934,25.0,19546635.061766446,78186440.24706578,89.93872839604354,89.94728834388879,0.5629940871489159,1.7094346184840186,0.09533456759160112,42.52380079019502,27.1513725414874,85.93567097999262,97.47926857432006,16.417561023043362,47.20048794124969,49.25268306913012,95.4270734464396,187.48,116.71875000000001,0.5208723887766225,2.490234375,0.07969450257777995,0.5533854166666666,2.471840094642966,0.013810679320049757,0.013810679320049757,256.0,256.0
90.53744377852121,113.63469574152182,0.35920601772130734,3.0870654041985897,863.6329385264656,2873.945117496763,-332.5574985309521,531.0754399955135,215.50969851193008,101967.65405871875,25.0,197381483.9251259,789525835.7005036,89.98082843910531,89.9834314273095,0.5648755727730294,1.6978432732885478,0.10013942226284699,131.46805952912783,85.69100061389081,289.31703440636585,329.9077825171099,48.36344455748207,164.09025832002845,162.36299244297552,321.2714531318452,184.44,90.0,0.4639378308486412,1.2451171875,0.09695748119588682,0.498046875,2.4805696639644252,0.013810679320049757,0.013810679320049757,256.0,110.40565742013402
5.376236959275376,6.833166755829085,0.5905699292146606,3.5025718921274867,51.633024858581315,176.6154800096303,-17.932094460512616,33.7009303980687,12.296229985459236,6106.712799362453,25.0,687323.8325721709,2749195.330288684,89.67553751636234,89.71983319083623,0.5498148127484709,1.7575766941640458,0.0906117939137584,9.02874703687668,4.726686521960939,16.522567954746016,21.272806241735502,3.3045135909492025,9.913540772847615,9.190678424827475,17.142164253048996,188.72,90.0,0.5489272772799674,4.98046875,0.04234580159406127,0.7114955357142857,2.4575162758651192,0.013810679320049757,0.013810679320049757,256.0,256.0
406.0123804013368,512.679576156589,0.587188453355955,3.4718191127982805,3888.1673685161795,13389.54001127881,-1244.8080134023905,2643.359355113789,882.4230601521598,471789.814845835,25.0,4200040324.8155127,16800161199.26205,89.99580436840235,89.99639331837322,0.5543744210579414,1.7503101808967576,0.08367194920120827,679.4157956148589,323.6282606729596,1283.095231610339,1718.5699768841516,248.84271158503543,730.9754652810418,699.8701263329123,1189.7792147659509,189.36,90.0,0.46345623270105046,2.490234375,0.07631945877933678,0.62255859375,2.4583718865581154,0.013810679320049757,0.013810679320049757,189.51748435666005,75.05380320318254
635.4329572202948,795.0671877090888,0.47237215719426334,3.1123952488910183,5649.257418739024,18793.11394488023,-2150.358338879348,3498.899079859676,1450.9628631035594,701662.5291244166,25.0,9617068449.798176,38468273699.1927,89.9972544169731,89.9976275300756,0.559917372927289,1.7270876000405269,0.0889225713631469,931.2438343436348,521.0668146809614,2005.4863836523525,2078.9267300959614,350.2539599618194,1163.747028260239,1084.6574243978926,2056.3297004210044,192.2,111.09375,0.4845540471830617,4.98046875,0.07373349430061216,0.5533854166666666,2.469942175645487,0.013810679320049757,0.013810679320049757,195.71035116968082,60.751659064980615
30.137782654917846,36.753301321378224,0.41993396857801746,2.6541175730612263,230.26398178378602,766.8739434904332,-87.3268651016455,142.93711668214053,67.06326438157987,30636.284819471774,25.0,17915179.003805403,71660616.01522161,89.9361795463541,89.94505760546976,0.5566240735511063,1.7426467007907376,0.07556735783894407,38.432984680599745,16.364845819718685,101.31615198486583,76.90816991578453,15.1974227977299,54.802827664541056,49.27649210173021,83.35556140573054,188.6,90.0,0.5386382583787259,4.98046875,0.03847568540590107,0.830078125,2.4605806885950443,0.013810679320049757,0.013810679320049757,82.80285425466984,60.39765855816781
588.680834376155,740.5647214945437,0.5040646136628618,3.2478905736866004,5351.916836256608,17973.631492303648,-1852.0957115053552,3499.8211247512527,1313.6864669691124,635973.564412745,25.0,7661639367.6059065,30646557370.42363,89.99692533475738,89.99734014991125,0.5536325165788359,1.746041300989596,0.08794442541713472,927.785215835246,500.06115738728295,1873.1708926898127,2162.1744018476693,353.2265111929364,1059.6795335788083,1038.271866233782,1776.8363896371939,186.8,90.0,0.48253810174795125,4.98046875,0.07678311842094351,0.62255859375,2.4680099759066363,0.013810679320049757,0.013810679320049757,256.0,161.82649161192347
329.93780527672317,410.6949752069704,0.43855961281279215,2.9775695689502255,2651.6076122014856,8693.444969078835,-1047.427043107116,1604.1805690943697,721.1295912996545,341055.022362404,25.0,2233384267.455167,8933536969.820667,89.99429389746398,89.99505871340037,0.5591846216780564,1.730589796513767,0.08569086626009395,479.7170959008384,280.11036854682794,1047.3850068195866,869.7272968020875,175.00610240529795,604.5665355819388,567.4440290111179,1002.3076774121616,186.64,90.0,0.45189607113219205,4.98046875,0.03276220378228613,0.830078125,2.4531157973264675,0.013810679320049757,0.013810679320049757,53.65437962394299,56.888888888888886
65.95040805224798,81.97500186574925,0.41991933261123054,3.101099946422174,631.3966620163309,2153.626572556395,-225.46772810905279,405.9289339072781,155.93657824051093,76867.34409196241,25.0,111213062.07136431,444852148.28545725,89.97431064265758,89.97795136939911,0.5721797345172964,1.682859364992868,0.08985246460980839,90.15410827954281,52.529841389925714,217.8318483956341,262.6610113987937,32.832626424849195,117.43977913503755,114.91419248697224,218.4632450576505,188.56,90.0,0.5364417020166484,4.98046875,0.062297088123143725,0.62255859375,2.474215740102249,0.013810679320049757,0.013810679320049757,53.043687286031336,182.3390569990891
135.545762390801,172.87412372394007,0.7524806382316109,4.4458098203251835,1590.0325961098763,5464.218978185585,-451.254042178714,1138.7785539311624,304.86407163889163,156847.99165522895,25.0,458921152.1151192,1835684508.4604769,89.98739815351172,89.98911858023158,0.5777080194997615,1.688796188923221,0.08166791684826959,227.5617997707718,101.5844577096554,437.2589639302158,839.5372107460148,76.32156461327406,241.68495460870122,232.14475903204192,432.4888661418863,188.6,110.390625,0.5318473937818123,2.490234375,0.07618383920797424,0.62255859375,2.474154771817767,0.013810679320049757,0.013810679320049757,63.61881733606736,66.53154536819865
261.92525184830464,338.3468543891696,0.7256262242673629,3.8847266431385443,2582.4142462959035,8676.514197299106,-903.8111940564232,1678.6030522394803,545.9644536355872,244428.1000327346,25.0,1165355061.797411,4661420147.189644,89.99205396254757,89.99313039923408,0.5369367352079744,1.8013077892531313,0.09364244072453576,494.86102914716486,239.909019993108,761.8122026572914,1048.460183996137,185.93382573330496,490.65870679622174,439.0104218703037,857.36152977024,190.72,90.0,0.44524131184825266,4.98046875,0.0388172705330705,0.99609375,2.432895513405627,0.013810679320049757,0.013810679320049757,60.65826966527391,121.98576580414426
307.5676449840113,390.5605068489659,0.7746882031294711,3.717184550298236,2770.1531019855465,9865.064629182396,-909.1508534850827,1861.002248500464,665.3764955805276,362227.0162131078,25.0,2432091877.555979,9728367410.223915,89.9944793228981,89.99529034549272,0.5344435026708476,1.826427938315887,0.07592514013827485,553.2100140399997,193.59031946757898,955.7028201850131,1130.2224656101034,204.99132954693027,581.7321514169648,482.006639745485,853.2071554115482,192.16,90.0,0.44603022855973734,2.490234375,0.0646481693213602,0.62255859375,2.4761520737157463,0.013810679320049757,0.013810679320049757,62.78909999517858,188.831898599536
173.84709654758865,217.59181743479925,0.5715777003652811,3.1425484667277677,1448.4330687144716,5070.202118611802,-519.0271675613017,929.4059011531699,359.20580489163586,199003.03536963664,25.0,742218183.2730695,2968872633.092278,89.98999921391604,89.99141071686878,0.5410359507403895,1.7973046083944362,0.07827199643067718,280.4449662308024,117.32713630991687,550.404566111499,527.2296370120677,101.39031481001302,327.34587352947057,286.7897476054654,492.4672433629203,190.84,90.0,0.5003606759672646,4.98046875,0.05547678578880966,0.62255859375,2.4774875041874163,0.013810679320049757,0.013810679320049757,220.61304958469435,67.4492652080858
85.1970181718297,105.85693165009347,0.45270229280821705,2.9920039285367777,755.1185345655998,2471.6786582859313,-262.3463219469051,492.7722126186947,203.61121364515967,96273.64186124774,25.0,171841106.72770822,687364326.9108329,89.97938889173133,89.98227463990585,0.5594544663263356,1.7310568080911333,0.08489449756458603,122.88599064518087,57.176537899361556,283.1694504620999,303.5576508953711,46.81734914306719,152.53394398225115,146.49299570572637,252.20959054491036,187.28,0.0,0.5598432478750106,4.98046875,0.058076843686510386,0.62255859375,2.469315133823452,0.013810679320049757,0.013810679320049757,256.0,86.75774853402473
251.15819996122198,312.3519896427558,0.3759202009709677,2.9420958521094027,2196.128437405742,7134.929900366093,-896.3070251525182,1299.8214122532236,599.2125865932901,295212.33610523,25.0,1634331296.8541062,6537325087.416425,89.99331788108721,89.9942525793902,0.5602424791724393,1.7194265986075874,0.08956422922726744,348.31114918419024,207.76855455244979,823.5481640271529,742.2914118431408,136.15996311915592,448.0102012307714,443.61794435595976,869.6668612126737,191.12,104.765625,0.5436900333722678,4.98046875,0.07439166325873044,0.498046875,2.48026751988027,0.013810679320049757,0.013810679320049757,51.793039027340896,88.40938967941267
311.029129817845,396.960753961396,0.5136570436328269,3.4718255824949495,2864.0224995590793,9195.021611595224,-1239.2950552729967,1624.7274442860826,813.0122954101191,331354.5917065095,25.0,2120666291.4049652,8482665065.619861,89.9941883692048,89.99493387260267,0.5472117635146189,1.7599249081263195,0.09804322073933555,535.7788477198937,303.7191548698673,973.7676498500865,899.3030648615509,206.20961996825372,561.3484099135796,544.1642749162249,1197.161404815695,185.84,116.01562499999999,0.5275688720187061,4.98046875,0.044490127029809014,0.7114955357142857,2.455607224397781,0.013810679320049757,0.013810679320049757,256.0,58.23669751621506
23.046879127177696,29.359348586987277,0.6784801061381044,3.613373479950766,211.6855434879568,738.6287779578962,-76.721225994271,134.96431749368583,50.55955452461134,25246.15767673922,25.0,12149090.751058822,48596263.00423529,89.92243778214771,89.93338003467898,0.5426822527027708,1.7935304889612167,0.08286733132518459,41.55171183901713,18.312740061400532,70.91465706846552,80.86387761239952,15.241359131132882,42.76047978456728,38.10339782783222,72.81982695985714,186.32,90.0,0.438254728069836,2.490234375,0.05144065236409294,0.7114955357142857,2.4684432060049257,0.013810679320049757,0.013810679320049757,134.97122772315527,256.0
58.534890062914194,73.24350964782232,0.5347645335115215,3.283882386889967,539.8301625849106,1880.441338584188,-176.715014416127,363.1151481687836,129.80495314567563,67349.97536816598,25.0,85250520.77634655,341001983.1053862,89.9708635785221,89.97482867105944,0.5638083692564614,1.724329872033366,0.08273085292005314,90.09140687615617,44.279091180401984,188.94055690471862,233.20663023668138,32.38980975509463,105.8067118666425,98.2490895904537,168.42701072649209,186.56,90.0,0.422633254285795,4.98046875,0.06223906066271703,0.5533854166666666,2.4701801430183177,0.013810679320049757,0.013810679320049757,256.0,88.91843417231793
263.95150217036627,325.42727559065446,0.44705340929040616,2.8612060298976547,2200.609251132614,7229.033484620868,-771.2916601769152,1429.317590955699,578.714463787972,324599.7753736888,25.0,1948479494.1260748,7793917876.504299,89.99381753779443,89.99474191520797,0.5611952774499817,1.7309331129495302,0.0777917445975569,357.20890503546286,171.37658947378864,880.2437004530454,849.435170937189,136.43777357022213,475.3315982446446,448.9242872310533,739.4047083805584,194.48,90.0,0.42213140783768166,4.98046875,0.05292231227454457,0.5533854166666666,2.489281066316267,0.013810679320049757,0.013810679320049757,256.0,256.0
244.37656771487895,306.07342603226624,0.2888783095237572,3.059456683281551,2230.9546552489237,6912.54769579297,-996.3787152288575,1234.5759400200664,604.3735370218029,289440.7302623999,25.0,1576962980.5974646,6307851822.389858,89.99313350705407,89.99413169416381,0.5779394603958055,1.6626157978139011,0.09997680961746064,336.38039556265943,233.71656375877146,803.1436758896123,704.98167105866,124.93346069393965,423.8813844972956,446.1909310497847,977.1581389990286,188.52,95.625,0.6191931365662159,4.98046875,0.057668366032204856,0.62255859375,2.480328629770119,0.013810679320049757,0.013810679320049757,256.0,69.19006058406947
63.00928285256412,79.34201892476739,0.5854051439522246,3.2961717819812373,588.6071128640572,1890.4006136548428,-220.71833752713366,367.8887753369236,142.97154206256872,62590.18198384593,25.0,73937039.04398486,295748056.17593944,89.96851371184137,89.97296964774131,0.5456987000032266,1.781891980732769,0.08148869603285512,103.16261022897078,40.820960959296364,203.06945393809968,222.49348866261363,38.848069449027776,115.36699412135522,107.12649454125842,211.8985606310606,191.2,114.60937499999999,0.5218162725123399,2.490234375,0.054143597941504404,0.830078125,2.455892013150975,0.013810679320049757,0.013810679320049757,159.37622541126916,191.22192278812926
254.24531592324718,318.70193169258846,0.29111223475801995,3.1678761797160875,2570.0705152730793,8460.411479152714,-941.631155933719,1628.4393593393602,622.888383245709,282891.1506905992,25.0,1507191996.119022,6028767884.476088,89.99309133143791,89.994027023591,0.5915806631063287,1.6175643229023617,0.10388738130823667,338.8037593153523,252.8712044920618,835.2729174637506,1089.7098984757854,123.36338473310798,436.9119875964234,478.03311584079273,920.0852444677623,185.8,90.0,0.45696686550204313,4.98046875,0.06213122508425309,0.62255859375,2.4600634372798913,0.013810679320049757,0.013810679320049757,256.0,79.96096608696631
65.47893947854044,81.56966411134624,0.3517653055687745,2.9346402312114055,597.3072395827973,1821.237447204321,-245.20831495372835,352.0989246290689,153.0293167044146,68551.15643378942,25.0,89379161.91097997,357516547.6439199,89.97119806116672,89.97532157873465,0.5655291407132176,1.7027295441074843,0.09183670467223665,89.478826071354,58.593479304474876,215.03060624980697,207.86291937481343,33.44920541663663,118.26683343739387,115.87760447906267,237.72828135395332,189.32,90.0,0.5622469123988266,4.98046875,0.03506157175092851,0.99609375,2.447770372784027,0.013810679320049757,0.013810679320049757,99.26227188962407,256.0
102.4188292716836,127.86183557637642,0.44887551202042686,3.0324815715429647,898.8598043535904,2975.1632703902706,-344.9438372433734,553.915967110217,238.24097122688897,108047.95351651678,25.0,223571177.7334496,894284610.9337983,89.98185058095713,89.98438516039988,0.5551331273143475,1.7398016417253077,0.08943052752905997,150.76846384871078,85.73558722682836,323.5895295672925,323.5895295672925,55.72930786992265,188.76055891425398,177.97424126201093,330.7804080021213,188.76,106.875,0.4311699590761987,4.98046875,0.06272961952013467,0.62255859375,2.470853271903855,0.013810679320049757,0.013810679320049757,73.12305043838887,256.0
35.70946264289152,44.78693885376885,0.1604055129693289,2.9679671843762865,333.3707056595067,966.4236048786274,-148.9551069859981,184.4155986735086,87.9189075885182,40400.13188951987,25.0,31205302.31681983,124821109.26727933,89.95148282175364,89.95840739565934,0.5811185202182501,1.6374881568660347,0.10627658246868399,45.90447650080013,38.036295338271096,116.67974698082735,107.34536722236115,18.668759516932397,60.00672701871119,69.3411067771774,147.34985190150198,190.2,90.0,0.5326670544984627,4.98046875,0.057852413549057326,0.62255859375,2.46459169922694,0.013810679320049757,0.013810679320049757,256.0,256.0
361.00451846670796,448.0513641944731,0.5098130644304342,3.0120553703488597,3101.12282821614,10870.578863434428,-1108.2686375340365,1992.8541906821038,758.3983798179754,409725.27429732983,25.0,3157924421.009847,12631697584.03939,89.99514734601433,89.99585521913096,0.5586514980559542,1.73943281635712,0.08029040773977383,528.2523733396235,239.8047134288746,1162.9210605810522,1190.831166034998,186.06736969296844,669.8425308946862,595.4155830174989,1054.3817615934877,191.88,90.0,0.36591987345488003,2.490234375,0.07388112894426765,0.5533854166666666,2.4843232939139157,0.013810679320049757,0.013810679320049757,84.69537000026546,93.37072208738276
377.5708758383116,476.60829803581163,0.4041747288375688,3.2621503598279196,3438.3346645709244,11405.658162509595,-1291.579439898086,2146.7552246728383,866.3825354085736,407795.02258942695,25.0,3126617392.1141734,12506469468.456694,89.99515767190147,89.99584709083969,0.5767041125732287,1.6663536875372564,0.09999786351778026,571.5609864511633,364.01857934598803,1220.6088059226777,1320.3205111952352,206.3000798742553,660.1602555976174,694.5436022433267,1251.5538179038165,189.04,90.0,0.4139479701237583,4.98046875,0.0694012930119699,0.7114955357142857,2.463267185096636,0.013810679320049757,0.013810679320049757,86.03857948607448,221.76789269434045
